timestamp,cpu,memory,response_time
21:47:37,15.03,1043.45,0
21:47:39,14.93,1043.45,0
21:47:41,16.13,1057.34,0
21:47:41,16.13,1057.34,0
21:47:42,16.13,1057.34,0
21:47:44,16.13,1057.34,0
21:47:46,15.76,1069.42,0
21:47:46,15.76,1069.42,0
21:47:47,15.76,1069.42,0
21:47:49,15.76,1069.42,0
21:47:51,16.09,1074.91,0
21:47:52,16.09,1074.91,0
21:47:54,15.25,1074.91,0
21:47:56,15.39,1082.48,0
21:47:56,15.39,1082.48,0
21:47:57,15.39,1082.48,0
21:47:59,15.39,1082.48,0
21:48:01,16.3,1110.25,0
21:48:02,16.3,1110.25,0
21:48:04,16.1,1110.25,0
21:48:06,15.88,1067.52,0
21:48:07,15.88,1067.52,0
21:48:09,15.88,1067.52,0
21:48:12,16.31,1084.03,0
21:48:12,16.31,1084.03,0
21:48:14,16.31,1084.03,0
21:48:17,16.11,1113.06,0
21:48:17,16.11,1113.06,0
21:48:17,16.11,1113.06,0
21:48:19,16.11,1113.06,0
21:48:22,16.49,1097.35,0
21:48:22,16.49,1097.35,0
21:48:22,16.49,1097.35,0
21:48:24,16.49,1097.35,0
21:48:27,15.95,1083.61,0
21:48:27,15.95,1083.61,0
21:48:27,15.95,1083.61,0
21:48:29,15.81,1083.61,0
21:48:32,16.22,1094.45,0
21:48:32,16.22,1094.45,0
21:48:34,16.17,1094.45,0
21:48:37,15.58,1119.7,0
21:48:37,15.58,1119.7,0
21:48:37,15.58,1119.7,0
21:48:39,15.59,1119.7,0
21:48:42,16.12,1103.12,0
21:48:42,16.12,1103.12,0
21:48:42,16.12,1103.12,0
21:48:44,16.14,1103.12,0
21:48:47,15.94,1123.8,0
21:48:47,15.94,1123.8,0
21:48:47,15.94,1123.8,0
21:48:49,15.43,1123.8,0
21:48:52,16.33,1112.84,0
21:48:52,16.33,1112.84,0
21:48:54,16.18,1112.84,0
21:48:57,15.45,1134.7,0
21:48:57,15.45,1134.7,0
21:48:59,15.24,1134.7,0
21:49:02,15.72,1140.74,0
21:49:02,15.72,1140.74,0
21:49:04,15.35,1140.74,0
21:49:07,15.41,1103.18,0
21:49:07,15.41,1103.18,0
21:49:09,15.42,1103.18,0
21:49:12,16.62,1070.93,0
21:49:12,16.62,1070.93,0
21:49:12,16.62,1070.93,0
21:49:14,16.36,1070.93,0
21:49:17,16.05,1063.12,0
21:49:17,16.05,1063.12,0
21:49:19,16.11,1063.12,0
21:49:22,16.34,1066.03,0
21:49:22,16.34,1066.03,0
21:49:24,15.68,1066.03,0
21:49:27,15.81,1060.72,0
21:49:27,15.81,1060.72,0
21:49:29,15.77,1060.72,0
21:49:32,16.2,1047.33,0
21:49:32,16.2,1047.33,0
21:49:32,16.2,1047.33,0
21:49:34,15.9,1047.33,0
21:49:37,15.67,1081.79,0
21:49:37,15.67,1081.79,0
21:49:39,15.67,1081.79,0
21:49:42,16.34,1064.62,0
21:49:42,16.34,1064.62,0
21:49:42,16.34,1064.62,0
21:49:44,16.29,1064.62,0
21:49:47,16.07,1049.54,0
21:49:47,16.07,1049.54,0
21:49:49,16.15,1049.54,0
21:49:52,16.44,1062.12,0
21:49:52,16.44,1062.12,0
21:49:52,16.44,1062.12,0
21:49:54,16.28,1062.12,0
21:49:57,15.92,1077.59,0
21:49:57,15.92,1077.59,0
21:50:00,15.87,1077.59,0
21:50:02,16.62,1135.73,0
21:50:02,16.62,1135.73,0
21:50:05,15.81,1135.73,0
21:50:07,15.66,1112.02,0
21:50:07,15.66,1112.02,0
21:50:10,15.02,1112.02,0
21:50:12,16.35,1085.09,0
21:50:12,16.35,1085.09,0
21:50:15,16.09,1085.09,0
21:50:17,15.99,1088.77,0
21:50:17,15.99,1088.77,0
21:50:17,15.99,1088.77,0
21:50:20,16.21,1088.77,0
21:50:22,16.33,1097.48,0
21:50:22,16.33,1097.48,0
21:50:25,15.86,1097.48,0
21:50:27,15.74,1069.9,0
21:50:27,15.74,1069.9,0
21:50:27,15.74,1069.9,0
21:50:30,15.72,1069.9,0
21:50:32,16.36,1060.66,0
21:50:32,16.36,1060.66,0
21:50:32,16.36,1060.66,0
21:50:35,15.3,1060.66,0
21:50:37,15.5,1080.32,0
21:50:37,15.5,1080.32,0
21:50:40,15.6,1080.32,0
21:50:42,16.07,1098.22,0
21:50:42,16.07,1098.22,0
21:50:42,16.07,1098.22,0
21:50:45,16.14,1098.22,0
21:50:47,15.85,1086.8,0
21:50:47,15.85,1086.8,0
21:50:47,15.85,1086.8,0
21:50:50,16.1,1086.8,0
21:50:52,16.15,1097.8,0
21:50:52,16.15,1097.8,0
21:50:55,15.72,1097.8,0
21:50:57,15.2,1117.36,0
21:50:57,15.2,1117.36,0
21:50:57,15.2,1117.36,0
21:51:00,15.16,1117.36,0
21:51:02,15.68,1166.57,0
21:51:02,15.68,1166.57,0
21:51:02,15.68,1166.57,0
21:51:05,15.45,1166.57,0
21:51:07,15.15,1098.98,0
21:51:07,15.15,1098.98,0
21:51:08,15.15,1098.98,0
21:51:10,15.38,1098.98,0
21:51:12,15.97,1110.21,0
21:51:12,15.97,1110.21,0
21:51:13,15.97,1110.21,0
21:51:15,15.41,1110.21,0
21:51:17,15.63,1096.29,0
21:51:17,15.63,1096.29,0
21:51:18,15.63,1096.29,0
21:51:20,15.24,1096.29,0
21:51:22,15.81,1096.29,0
21:51:23,15.81,1096.29,0
21:51:25,14.83,1096.29,0
21:51:27,14.97,1091.38,0
21:51:28,14.97,1091.38,0
21:51:30,14.5,1091.38,0
21:51:32,15.47,1075.38,0
21:51:32,15.47,1075.38,0
21:51:33,15.47,1075.38,0
21:51:35,15.51,1075.38,0
21:51:37,15.03,1089.64,0
21:51:38,15.03,1089.64,0
21:51:40,14.89,1089.64,0
21:51:42,15.61,1105.35,0
21:51:42,15.61,1105.35,0
21:51:43,15.61,1105.35,0
21:51:45,14.8,1105.35,0
21:51:47,15.02,1113.1,0
21:51:47,15.02,1113.1,0
21:51:48,15.02,1113.1,0
21:51:50,15.39,1113.1,0
21:51:52,15.56,1101.64,0
21:51:52,15.56,1101.64,0
21:51:53,15.56,1101.64,0
21:51:55,14.54,1101.64,0
21:51:57,14.77,1123.39,0
21:51:57,14.77,1123.39,0
21:51:58,14.77,1123.39,0
21:52:00,14.67,1123.39,0
21:52:02,15.43,1181.01,0
21:52:02,15.43,1181.01,0
21:52:03,15.43,1181.01,0
21:52:05,14.69,1181.01,0
21:52:07,14.83,1151.91,0
21:52:08,14.83,1151.91,0
21:52:10,14.47,1151.91,0
21:52:12,15.32,1139.98,0
21:52:12,15.32,1139.98,0
21:52:13,15.32,1139.98,0
21:52:15,14.87,1139.98,0
21:52:17,14.95,1125.8,0
21:52:17,14.95,1125.8,0
21:52:18,14.95,1125.8,0
21:52:20,15.31,1125.8,0
21:52:22,15.67,1136.81,0
21:52:23,15.67,1136.81,0
21:52:25,14.72,1136.81,0
21:52:27,14.98,1146.11,0
21:52:27,14.98,1146.11,0
21:52:28,14.98,1146.11,0
21:52:30,14.72,1146.11,0
21:52:33,15.39,1120.59,0
21:52:33,15.39,1120.59,0
21:52:35,14.8,1120.59,0
21:52:38,14.75,1137.03,0
21:52:38,14.75,1137.03,0
21:52:40,14.78,1137.03,0
21:52:43,15.39,1132.62,0
21:52:43,15.39,1132.62,0
21:52:45,14.59,1132.62,0
21:52:48,14.93,1127.07,0
21:52:48,14.93,1127.07,0
21:52:48,14.93,1127.07,0
21:52:50,14.67,1127.07,0
21:52:53,15.16,1141.29,0
21:52:53,15.16,1141.29,0
21:52:53,15.16,1141.29,0
21:52:55,14.07,1141.29,0
21:52:58,14.55,1141.66,0
21:52:58,14.55,1141.66,0
21:52:58,14.55,1141.66,0
21:53:00,14.18,1141.66,0
21:53:03,14.75,1147.46,0
21:53:03,14.75,1147.46,0
21:53:05,14.33,1147.46,0
21:53:08,14.38,1113.05,0
21:53:08,14.38,1113.05,0
21:53:08,14.38,1113.05,0
21:53:10,14.57,1113.05,0
21:53:13,15.22,1110.71,0
21:53:13,15.22,1110.71,0
21:53:13,15.22,1110.71,0
21:53:15,14.23,1110.71,0
21:53:18,14.4,1098.87,0
21:53:18,14.4,1098.87,0
21:53:18,14.4,1098.87,0
21:53:20,13.98,1098.87,0
21:53:23,14.71,1105.94,0
21:53:23,14.71,1105.94,0
21:53:23,14.71,1105.94,0
21:53:25,13.53,1105.94,0
21:53:28,14.06,1103.73,0
21:53:28,14.06,1103.73,0
21:53:30,14.04,1103.73,0
21:53:33,14.74,1077.81,0
21:53:33,14.74,1077.81,0
21:53:33,14.74,1077.81,0
21:53:35,14.33,1077.81,0
21:53:38,14.56,1068.9,0
21:53:38,14.56,1068.9,0
21:53:38,14.56,1068.9,0
21:53:40,13.91,1068.9,0
21:53:43,15.07,1062.98,0
21:53:43,15.07,1062.98,0
21:53:43,15.07,1062.98,0
21:53:45,14.99,1062.98,0
21:53:48,14.97,1087.38,0
21:53:48,14.97,1087.38,0
21:53:50,14.52,1087.38,0
21:53:53,15.29,1103.21,0
21:53:53,15.29,1103.21,0
21:53:53,15.29,1103.21,0
21:53:55,14.2,1103.21,0
21:53:58,14.6,1127.88,0
21:53:58,14.6,1127.88,0
21:53:58,14.6,1127.88,0
21:54:00,14.46,1127.88,0
21:54:03,15.24,1169.51,0
21:54:03,15.24,1169.51,0
21:54:03,15.24,1169.51,0
21:54:05,14.56,1169.51,0
21:54:08,14.76,1122.93,0
21:54:08,14.76,1122.93,0
21:54:10,14.97,1122.93,0
21:54:13,15.72,1085.12,0
21:54:13,15.72,1085.12,0
21:54:15,15.71,1092.03,0
21:54:18,15.71,1092.03,0
21:54:18,15.71,1092.03,0
21:54:18,15.71,1092.03,0
21:54:20,15.81,1092.03,0
21:54:23,16.13,1102.12,0
21:54:23,16.13,1102.12,0
21:54:25,15.36,1089.79,0
21:54:28,15.36,1089.79,0
21:54:28,15.36,1089.79,0
21:54:30,15.9,1082.11,0
21:54:33,15.9,1082.11,0
21:54:33,15.9,1082.11,0
21:54:33,15.9,1082.11,0
21:54:35,15.38,1093.36,0
21:54:38,15.38,1093.36,0
21:54:38,15.38,1093.36,0
21:54:38,15.38,1093.36,0
21:54:42,15.86,1099.02,0
21:54:43,15.86,1099.02,0
21:54:43,15.86,1099.02,0
21:54:47,15.41,1098.18,0
21:54:48,15.41,1098.18,0
21:54:48,15.41,1098.18,0
21:54:48,15.41,1098.18,0
21:54:52,16.13,1093.54,0
21:54:53,16.13,1093.54,0
21:54:53,16.13,1093.54,0
21:54:53,16.13,1093.54,0
21:54:57,15.34,1126.14,0
21:54:58,15.34,1126.14,0
21:54:58,15.34,1126.14,0
21:55:02,15.55,1141.54,0
21:55:03,15.55,1141.54,0
21:55:03,15.55,1141.54,0
21:55:03,15.55,1141.54,0
21:55:07,15.18,1066.32,0
21:55:08,15.18,1066.32,0
21:55:08,15.18,1066.32,0
21:55:08,15.18,1066.32,0
21:55:12,15.81,1076.88,0
21:55:13,15.81,1076.88,0
21:55:13,15.81,1076.88,0
21:55:17,15.47,1098.99,0
21:55:18,15.47,1098.99,0
21:55:18,15.47,1098.99,0
21:55:18,15.47,1098.99,0
21:55:22,15.77,1099.03,0
21:55:23,15.77,1099.03,0
21:55:23,15.77,1099.03,0
21:55:27,14.79,1107.86,0
21:55:28,14.79,1107.86,0
21:55:28,14.79,1107.86,0
21:55:28,14.79,1107.86,0
21:55:32,15.58,1090.64,0
21:55:33,15.58,1090.64,0
21:55:33,15.58,1090.64,0
21:55:37,15.33,1097.39,0
21:55:38,15.33,1097.39,0
21:55:38,15.33,1097.39,0
21:55:38,15.33,1097.39,0
21:55:42,15.78,1107.47,0
21:55:43,15.78,1107.47,0
21:55:43,15.78,1107.47,0
21:55:43,15.78,1107.47,0
21:55:47,15.24,1091.06,0
21:55:48,15.24,1091.06,0
21:55:48,15.24,1091.06,0
21:55:48,15.24,1091.06,0
21:55:52,15.53,1101.3,0
21:55:53,15.53,1101.3,0
21:55:53,15.53,1101.3,0
21:55:57,15.1,1105.18,0
21:55:58,15.1,1105.18,0
21:55:58,15.1,1105.18,0
21:55:58,15.1,1105.18,0
21:56:02,15.36,1137.32,0
21:56:03,15.36,1137.32,0
21:56:03,15.36,1137.32,0
21:56:04,15.36,1137.32,0
21:56:07,15.03,1079.18,0
21:56:08,15.03,1079.18,0
21:56:08,15.03,1079.18,0
21:56:09,15.03,1079.18,0
21:56:12,15.52,1084.35,0
21:56:13,15.52,1084.35,0
21:56:14,15.41,1084.35,0
21:56:17,15.3,1099.59,0
21:56:18,15.3,1099.59,0
21:56:19,15.3,1099.59,0
21:56:22,15.89,1081.39,0
21:56:23,15.89,1081.39,0
21:56:24,15.89,1081.39,0
21:56:27,15.23,1105.05,0
21:56:28,15.23,1105.05,0
21:56:29,15.23,1105.05,0
21:56:32,15.32,1131.67,0
21:56:33,15.32,1131.67,0
21:56:33,15.32,1131.67,0
21:56:34,15.32,1131.67,0
21:56:37,15.12,1096.68,0
21:56:38,15.12,1096.68,0
21:56:38,15.12,1096.68,0
21:56:39,15.12,1096.68,0
21:56:42,15.82,1114.46,0
21:56:43,15.82,1114.46,0
21:56:44,15.82,1114.46,0
21:56:47,15.52,1102.18,0
21:56:48,15.52,1102.18,0
21:56:49,15.52,1102.18,0
21:56:52,15.83,1090.6,0
21:56:53,15.83,1090.6,0
21:56:53,15.83,1090.6,0
21:56:54,15.83,1090.6,0
21:56:57,14.99,1117.2,0
21:56:58,14.99,1117.2,0
21:56:59,14.99,1117.2,0
21:57:02,15.23,1123.3,0
21:57:03,15.23,1123.3,0
21:57:04,15.23,1123.3,0
21:57:07,14.68,1119.59,0
21:57:08,14.68,1119.59,0
21:57:09,14.68,1119.59,0
21:57:12,15.32,1108.02,0
21:57:13,15.32,1108.02,0
21:57:14,15.32,1108.02,0
21:57:17,14.83,1100.39,0
21:57:19,14.83,1100.39,0
21:57:19,14.83,1100.39,0
21:57:19,14.83,1100.39,0
21:57:22,15.23,1093.16,0
21:57:24,15.23,1093.16,0
21:57:24,15.23,1093.16,0
21:57:24,15.06,1093.16,0
21:57:27,14.74,1115.88,0
21:57:29,14.74,1115.88,0
21:57:29,14.74,1115.88,0
21:57:29,14.74,1115.88,0
21:57:32,15.09,1101.6,0
21:57:34,15.09,1101.6,0
21:57:34,15.09,1101.6,0
21:57:38,14.45,1126.24,0
21:57:39,14.45,1126.24,0
21:57:39,14.45,1126.24,0
21:57:39,14.45,1126.24,0
21:57:43,14.95,1112.29,0
21:57:44,14.95,1112.29,0
21:57:44,14.95,1112.29,0
21:57:48,14.61,1115.7,0
21:57:49,14.61,1115.7,0
21:57:49,14.53,1115.7,0
21:57:53,15.08,1115.66,0
21:57:54,14.84,1115.66,0
21:57:54,14.84,1115.66,0
21:57:54,15.03,1115.66,0
21:57:58,14.29,1096.27,0
21:57:59,14.29,1096.27,0
21:57:59,14.29,1096.27,0
21:58:03,15.12,1163.47,0
21:58:04,15.12,1163.47,0
21:58:04,15.12,1163.47,0
21:58:04,15.15,1163.47,0
21:58:08,14.47,1137.25,0
21:58:09,14.4,1137.25,0
21:58:09,14.4,1137.25,0
21:58:09,14.3,1137.25,0
21:58:13,15.17,1101.29,0
21:58:14,15.17,1101.29,0
21:58:14,15.17,1101.29,0
21:58:18,14.62,1107.57,0
21:58:19,14.62,1107.57,0
21:58:19,14.62,1107.57,0
21:58:19,14.62,1107.57,0
21:58:23,15.03,1099.6,0
21:58:24,15.03,1099.6,0
21:58:24,15.03,1099.6,0
21:58:24,15.05,1099.6,0
21:58:28,14.41,1069.2,0
21:58:29,14.41,1069.2,0
21:58:29,14.41,1069.2,0
21:58:29,14.47,1069.2,0
21:58:33,14.98,1083.93,0
21:58:34,14.98,1083.93,0
21:58:34,14.95,1083.93,0
21:58:38,14.56,1094.27,0
21:58:39,14.56,1094.27,0
21:58:39,14.56,1094.27,0
21:58:39,14.54,1094.27,0
21:58:43,15.19,1103.47,0
21:58:44,15.19,1103.47,0
21:58:44,14.61,1103.47,0
21:58:48,14.9,1123.52,0
21:58:49,14.9,1123.52,0
21:58:49,14.98,1123.52,0
21:58:53,15.24,1109.56,0
21:58:54,15.24,1109.56,0
21:58:54,15.24,1109.56,0
21:58:54,14.84,1109.56,0
21:58:58,14.62,1140.51,0
21:58:59,14.36,1140.51,0
21:58:59,14.66,1140.51,0
21:59:03,15.14,1195.32,0
21:59:04,15.14,1195.32,0
21:59:04,14.84,1195.32,0
21:59:08,14.5,1146.54,0
21:59:09,14.5,1146.54,0
21:59:09,14.5,1146.54,0
21:59:09,14.15,1146.54,0
21:59:13,15.15,1119.99,0
21:59:14,15.15,1119.99,0
21:59:14,14.98,1119.99,0
21:59:18,14.94,1108.96,0
21:59:19,14.94,1108.96,0
21:59:19,14.33,1108.96,0
21:59:23,15.07,1119.36,0
21:59:24,15.07,1119.36,0
21:59:24,15.07,1119.36,0
21:59:24,14.88,1119.36,0
21:59:28,14.43,1129.23,0
21:59:29,14.43,1129.23,0
21:59:29,13.9,1129.23,0
21:59:33,14.83,1155.68,0
21:59:34,14.78,1155.68,0
21:59:34,13.99,1155.68,0
21:59:38,14.19,1151.75,0
21:59:39,13.94,1151.75,0
21:59:39,14.01,1151.75,0
21:59:43,14.74,1134.13,0
21:59:44,14.74,1134.13,0
21:59:45,14.69,1134.13,0
21:59:48,14.59,1137.84,0
21:59:49,14.28,1137.84,0
21:59:49,14.28,1137.84,0
21:59:50,14.38,1137.84,0
21:59:53,14.62,1138.23,0
21:59:54,14.62,1138.23,0
21:59:55,14.45,1138.23,0
21:59:58,14.13,1105.46,0
21:59:59,14.16,1105.46,0
21:59:59,14.16,1105.46,0
22:00:00,14.12,1105.46,0
22:00:03,14.79,1171.21,0
22:00:04,14.38,1171.21,0
22:00:04,14.38,1171.21,0
22:00:05,14.27,1171.21,0
22:00:08,14.37,1138.6,0
22:00:09,14.5,1138.6,0
22:00:09,14.5,1138.6,0
22:00:10,14.51,1138.6,0
22:00:13,15.01,1108.68,0
22:00:14,15.13,1108.68,0
22:00:14,15.13,1108.68,0
22:00:15,15.19,1108.68,0
22:00:18,15.27,1183.88,0
22:00:19,15.29,1183.88,0
22:00:19,15.29,1183.88,0
22:00:20,15.61,1183.88,0
22:00:23,15.67,1185.39,0
22:00:24,14.94,1185.39,0
22:00:24,14.94,1185.39,0
22:00:25,14.75,1185.39,0
22:00:28,15.1,1203.7,0
22:00:29,15.23,1203.7,0
22:00:29,15.23,1203.7,0
22:00:30,15.34,1203.7,0
22:00:33,15.98,1182.36,0
22:00:34,15.98,1182.36,0
22:00:35,15.67,1182.36,0
22:00:38,15.51,1201.07,0
22:00:39,15.58,1201.07,0
22:00:39,15.58,1201.07,0
22:00:40,15.21,1201.07,0
22:00:43,16.07,1216.77,0
22:00:44,15.56,1216.77,0
22:00:45,15.09,1216.77,0
22:00:48,15.87,1200.63,0
22:00:49,15.92,1200.63,0
22:00:50,15.9,1200.63,0
22:00:53,16.19,1217.99,0
22:00:54,15.95,1217.99,0
22:00:54,15.95,1217.99,0
22:00:55,15.66,1217.99,0
22:00:58,15.62,1192.17,0
22:00:59,15.19,1192.17,0
22:00:59,15.19,1192.17,0
22:01:00,15.09,1192.17,0
22:01:04,15.92,1272.87,0
22:01:04,15.79,1272.87,0
22:01:04,15.79,1272.87,0
22:01:05,15.12,1272.87,0
22:01:09,15.33,1109.5,0
22:01:09,15.33,1109.5,0
22:01:10,14.94,1109.5,0
22:01:14,15.87,1110.69,0
22:01:14,15.87,1110.69,0
22:01:15,15.8,1110.69,0
22:01:19,15.44,1134.93,0
22:01:19,15.38,1134.93,0
22:01:19,15.38,1134.93,0
22:01:20,15.92,1134.93,0
22:01:24,15.91,1114.6,0
22:01:24,15.91,1114.6,0
22:01:24,15.91,1114.6,0
22:01:25,15.08,1114.6,0
22:01:29,15.1,1106.15,0
22:01:29,14.57,1106.15,0
22:01:29,14.57,1106.15,0
22:01:30,14.47,1106.15,0
22:01:34,15.57,1084.95,0
22:01:34,15.05,1084.95,0
22:01:35,14.59,1084.95,0
22:01:39,14.97,1095.64,0
22:01:39,15.0,1095.64,0
22:01:39,15.0,1095.64,0
22:01:40,14.96,1095.64,0
22:01:44,15.32,1127.37,0
22:01:44,15.13,1127.37,0
22:01:44,15.13,1127.37,0
22:01:45,14.61,1127.37,0
22:01:49,15.18,1102.14,0
22:01:49,15.1,1102.14,0
22:01:49,15.1,1102.14,0
22:01:50,14.94,1102.14,0
22:01:54,15.66,1106.41,0
22:01:54,15.22,1106.41,0
22:01:55,15.22,1106.41,0
22:01:55,14.84,1106.41,0
22:01:59,15.06,1124.6,0
22:01:59,14.2,1124.6,0
22:02:00,14.24,1124.6,0
22:02:00,14.32,1124.6,0
22:02:04,15.77,1179.98,0
22:02:05,15.54,1179.98,0
22:02:05,15.54,1179.98,0
22:02:05,14.73,1179.98,0
22:02:09,15.0,1166.06,0
22:02:10,14.95,1166.06,0
22:02:10,14.95,1166.06,0
22:02:10,14.5,1166.06,0
22:02:14,15.34,1129.89,0
22:02:15,15.29,1129.89,0
22:02:15,15.29,1129.89,0
22:02:15,14.65,1129.89,0
22:02:19,15.29,1120.43,0
22:02:20,15.52,1120.43,0
22:02:20,15.52,1120.43,0
22:02:20,14.9,1120.43,0
22:02:24,15.04,1119.24,0
22:02:25,14.87,1119.24,0
22:02:25,14.87,1119.24,0
22:02:25,14.44,1119.24,0
22:02:29,14.61,1124.17,0
22:02:30,14.72,1124.17,0
22:02:30,14.72,1124.17,0
22:02:30,14.32,1124.17,0
22:02:34,15.07,1128.73,0
22:02:35,14.85,1128.73,0
22:02:35,14.85,1128.73,0
22:02:35,14.64,1128.73,0
22:02:39,14.7,1135.38,0
22:02:40,14.82,1135.38,0
22:02:40,14.32,1135.38,0
22:02:44,15.0,1117.29,0
22:02:45,14.91,1117.29,0
22:02:45,14.24,1117.29,0
22:02:49,14.73,1121.81,0
22:02:50,14.76,1121.81,0
22:02:50,14.59,1121.81,0
22:02:54,14.38,1129.09,0
22:02:55,14.48,1129.09,0
22:02:55,13.88,1129.09,0
22:02:59,14.15,1139.66,0
22:03:00,13.68,1139.66,0
22:03:00,13.68,1139.66,0
22:03:00,14.77,1183.7,0
22:03:04,14.79,1183.7,0
22:03:05,14.45,1183.7,0
22:03:05,14.43,1146.26,0
22:03:09,14.43,1146.26,0
22:03:10,14.29,1146.26,0
22:03:10,14.29,1146.26,0
22:03:10,14.65,1130.96,0
22:03:14,14.65,1130.96,0
22:03:15,14.61,1130.96,0
22:03:15,14.61,1130.96,0
22:03:15,14.5,1111.54,0
22:03:19,14.44,1111.54,0
22:03:20,14.63,1111.54,0
22:03:20,14.63,1111.54,0
22:03:20,14.98,1126.7,0
22:03:24,14.82,1126.7,0
22:03:25,14.62,1126.7,0
22:03:25,14.44,1128.72,0
22:03:29,14.26,1128.72,0
22:03:30,14.32,1128.72,0
22:03:30,14.32,1128.72,0
22:03:31,15.11,1136.35,0
22:03:34,15.02,1136.35,0
22:03:35,14.73,1136.35,0
22:03:35,14.73,1136.35,0
22:03:36,14.85,1147.29,0
22:03:39,14.71,1147.29,0
22:03:40,14.57,1147.29,0
22:03:41,15.25,1156.76,0
22:03:44,15.26,1156.76,0
22:03:45,14.98,1156.76,0
22:03:45,14.98,1156.76,0
22:03:46,14.98,1143.15,0
22:03:49,14.92,1143.15,0
22:03:50,14.77,1143.15,0
22:03:50,14.77,1143.15,0
22:03:51,15.48,1137.18,0
22:03:54,15.22,1137.18,0
22:03:55,14.61,1137.18,0
22:03:55,14.61,1137.18,0
22:03:56,14.86,1157.39,0
22:03:59,14.71,1157.39,0
22:04:00,15.0,1157.39,0
22:04:01,15.4,1191.02,0
22:04:04,15.17,1191.02,0
22:04:05,14.62,1191.02,0
22:04:05,14.62,1191.02,0
22:04:06,15.16,1128.62,0
22:04:09,14.69,1128.62,0
22:04:10,15.07,1128.62,0
22:04:10,15.06,1128.62,0
22:04:11,15.76,1117.94,0
22:04:14,15.64,1117.94,0
22:04:15,15.44,1117.94,0
22:04:15,15.44,1117.94,0
22:04:16,15.4,1101.91,0
22:04:19,15.37,1101.91,0
22:04:20,15.12,1101.91,0
22:04:20,15.12,1101.91,0
22:04:21,15.81,1113.48,0
22:04:24,15.86,1113.48,0
22:04:25,14.96,1113.48,0
22:04:25,14.96,1113.48,0
22:04:26,15.15,1142.99,0
22:04:29,15.17,1142.99,0
22:04:30,14.99,1142.99,0
22:04:30,14.99,1142.99,0
22:04:31,15.72,1126.05,0
22:04:34,15.67,1126.05,0
22:04:35,15.5,1126.05,0
22:04:35,15.5,1126.05,0
22:04:36,15.37,1098.21,0
22:04:39,15.16,1098.21,0
22:04:40,15.32,1098.21,0
22:04:40,15.32,1098.21,0
22:04:41,15.61,1119.28,0
22:04:45,15.19,1119.28,0
22:04:45,15.33,1119.28,0
22:04:46,15.53,1097.11,0
22:04:50,15.37,1097.11,0
22:04:50,15.26,1097.11,0
22:04:50,15.26,1097.11,0
22:04:51,15.75,1100.99,0
22:04:55,15.11,1100.99,0
22:04:55,14.81,1100.99,0
22:04:55,14.81,1100.99,0
22:04:56,15.07,1124.56,0
22:05:00,14.84,1124.56,0
22:05:00,14.33,1124.56,0
22:05:00,14.28,1124.56,0
22:05:01,15.75,1190.65,0
22:05:05,15.62,1190.65,0
22:05:05,15.28,1190.65,0
22:05:05,15.28,1190.65,0
22:05:06,15.1,1173.21,0
22:05:10,15.06,1173.21,0
22:05:10,14.66,1173.21,0
22:05:10,14.66,1173.21,0
22:05:11,15.36,1132.78,0
22:05:15,15.24,1132.78,0
22:05:15,14.69,1132.78,0
22:05:15,14.69,1132.78,0
22:05:16,15.23,1123.6,0
22:05:20,14.4,1123.6,0
22:05:20,14.64,1123.6,0
22:05:21,15.53,1122.42,0
22:05:25,14.95,1122.42,0
22:05:25,14.12,1122.42,0
22:05:25,14.11,1122.42,0
22:05:26,14.66,1143.78,0
22:05:30,14.43,1143.78,0
22:05:30,14.44,1143.78,0
22:05:30,14.45,1143.78,0
22:05:31,15.1,1121.5,0
22:05:35,14.9,1121.5,0
22:05:35,14.62,1121.5,0
22:05:35,14.61,1121.5,0
22:05:36,15.11,1123.6,0
22:05:40,15.05,1123.6,0
22:05:40,14.86,1123.6,0
22:05:40,14.86,1123.6,0
22:05:41,15.51,1116.92,0
22:05:45,15.47,1116.92,0
22:05:45,14.96,1116.92,0
22:05:45,14.96,1116.92,0
22:05:46,15.51,1119.86,0
22:05:50,15.43,1119.86,0
22:05:50,15.34,1119.86,0
22:05:50,15.34,1119.86,0
22:05:51,15.92,1122.38,0
22:05:55,14.88,1122.38,0
22:05:55,15.25,1122.38,0
22:05:55,15.25,1122.38,0
22:05:56,15.28,1165.2,0
22:06:00,15.27,1165.2,0
22:06:00,15.22,1165.2,0
22:06:01,15.82,1157.74,0
22:06:05,15.28,1157.74,0
22:06:05,15.08,1157.74,0
22:06:06,15.57,1134.82,0
22:06:10,15.48,1134.82,0
22:06:10,14.95,1134.82,0
22:06:11,16.08,1119.54,0
22:06:15,15.99,1119.54,0
22:06:16,16.05,1139.57,0
22:06:16,16.05,1139.57,0
22:06:20,16.51,1139.57,0
22:06:21,17.73,1210.05,0
22:06:21,17.73,1210.05,0
22:06:21,17.73,1210.05,0
22:06:25,17.79,1210.05,0
22:06:26,18.0,1203.0,0
22:06:26,18.0,1203.0,0
22:06:30,18.04,1203.0,0
22:06:31,19.14,1228.55,0
22:06:31,19.14,1228.55,0
22:06:31,19.14,1228.55,0
22:06:35,18.83,1228.55,0
22:06:36,19.17,1226.35,0
22:06:36,19.17,1226.35,0
22:06:40,18.85,1226.35,0
22:06:41,20.45,1218.27,0
22:06:41,20.45,1218.27,0
22:06:45,19.94,1218.27,0
